ID,Grupo,Torre,Ambiente,Nivel de presión sonora (dB),Nivel de iluminancia,Temperatura ambiental,N° de personas presentes,N° de tomacorrientes disponibles,Cant de luminarias,Fuente de luz,Fuente de ruido,Propósito,Distractores,Frecuencia de uso del ambiente,Nivel de conservación,Nivel de comodidad,Facilidad para estudiar,Intensidad de la luz
3B2-0905-09,Grupo 8,B,2,105.64,465.21,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,4,4,3,3
3B2-0905-09,Grupo 8,B,2,67.84,198.65,16,4,2,0,Natural,Pasillos,Tránsito,Auditivos,2,4,4,3,3
3B2-0905-09,Grupo 8,B,2,84.52,421.25,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,4,4,3,3
3B2-0905-09,Grupo 8,B,2,97.65,368.54,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,4,4,3,3
3B2-0905-09,Grupo 8,B,2,165.89,468.59,16,5,2,0,Natural,Tráfico vehicular,Esparcimiento,Auditivos,1,5,3,3,2
3B2-0905-09,Grupo 8,B,2,94.52,387.54,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,5,3,3,2
3B2-0905-09,Grupo 8,B,2,106.25,521.42,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,5,3,3,2
3B2-0905-09,Grupo 8,B,2,98.54,368.54,16,4,2,0,Natural,Pasillos,Tránsito,Auditivos,1,5,3,3,2
3B2-0905-09,Grupo 8,B,2,105.64,465.21,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,5,3,3,2
3B2-0905-09,Grupo 8,B,2,67.84,198.65,16,4,2,0,Natural,Pasillos,Tránsito,Auditivos,1,5,3,3,2
3B2-0905-09,Grupo 8,B,2,84.52,421.25,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,5,3,3,2
3B2-0905-09,Grupo 8,B,2,97.65,368.54,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,5,3,3,2
3B2-0905-09,Grupo 8,B,2,165.89,468.59,16,5,2,0,Natural,Tráfico vehicular,Esparcimiento,Auditivos,2,5,3,4,3
3B2-0905-09,Grupo 8,B,2,94.52,387.54,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,5,3,4,3
3B2-0905-09,Grupo 8,B,2,106.25,521.42,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,5,3,4,3
3B2-0905-09,Grupo 8,B,2,98.54,368.54,16,4,2,0,Natural,Pasillos,Tránsito,Auditivos,2,5,3,4,3
3B2-0905-09,Grupo 8,B,2,105.64,465.21,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,5,3,4,3
3B2-0905-09,Grupo 8,B,2,67.84,198.65,16,4,2,0,Natural,Pasillos,Tránsito,Auditivos,2,5,3,4,3
3B2-0905-09,Grupo 8,B,2,84.52,421.25,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,5,3,4,3
3B2-0905-09,Grupo 8,B,2,97.65,368.54,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,5,3,4,3
3B2-0905-09,Grupo 8,B,2,165.89,468.59,16,5,2,0,Natural,Tráfico vehicular,Esparcimiento,Auditivos,2,5,5,3,3
3B2-0905-09,Grupo 8,B,2,94.52,387.54,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,5,5,3,3
3B2-0905-09,Grupo 8,B,2,106.25,521.42,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,5,5,3,3
3B2-0905-09,Grupo 8,B,2,98.54,368.54,16,4,2,0,Natural,Pasillos,Tránsito,Auditivos,2,5,5,3,3
3B2-0905-09,Grupo 8,B,2,105.64,465.21,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,5,5,3,3
3B2-0905-09,Grupo 8,B,2,67.84,198.65,16,4,2,0,Natural,Pasillos,Tránsito,Auditivos,2,5,5,3,3
3B2-0905-09,Grupo 8,B,2,84.52,421.25,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,5,5,3,3
3B2-0905-09,Grupo 8,B,2,97.65,368.54,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,5,5,3,3
3B2-0905-09,Grupo 8,B,2,165.89,468.59,16,5,2,0,Natural,Tráfico vehicular,Esparcimiento,Auditivos,2,4,3,3,3
3B2-0905-09,Grupo 8,B,2,94.52,387.54,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,4,3,3,3
3B2-0905-09,Grupo 8,B,2,106.25,521.42,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,4,3,3,3
3B2-0905-09,Grupo 8,B,2,98.54,368.54,16,4,2,0,Natural,Pasillos,Tránsito,Auditivos,2,4,3,3,3
3B2-0905-09,Grupo 8,B,2,105.64,465.21,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,4,3,3,3
3B2-0905-09,Grupo 8,B,2,67.84,198.65,16,4,2,0,Natural,Pasillos,Tránsito,Auditivos,2,4,3,3,3
3B2-0905-09,Grupo 8,B,2,84.52,421.25,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,4,3,3,3
3B2-0905-09,Grupo 8,B,2,97.65,368.54,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,4,3,3,3
1S1-0905-18,Grupo 8,S,1,65.87,345.77,16,12,8,6,Mixta,Charla de estudiantes,Socialización,Auditivos,2,2,2,4,2
1S1-0905-18,Grupo 8,S,1,76.89,245.78,16,12,8,6,Mixta,Tráfico vehicular,Socialización,Auditivos,2,2,2,4,2
1S1-0905-18,Grupo 8,S,1,89.76,234.65,16,12,8,6,Mixta,Tráfico vehicular,Esparcimiento,Visuales,2,2,2,4,2
1S1-0905-18,Grupo 8,S,1,65.36,276.34,16,12,8,6,Mixta,Tráfico vehicular,Socialización,Visuales,2,2,2,4,2
1S1-0905-18,Grupo 8,S,1,65.87,345.77,16,12,8,6,Mixta,Charla de estudiantes,Socialización,Auditivos,3,3,3,4,2
1S1-0905-18,Grupo 8,S,1,76.89,245.78,16,12,8,6,Mixta,Tráfico vehicular,Socialización,Auditivos,3,3,3,4,2
1S1-0905-18,Grupo 8,S,1,89.76,234.65,16,12,8,6,Mixta,Tráfico vehicular,Esparcimiento,Visuales,3,3,3,4,2
1S1-0905-18,Grupo 8,S,1,65.36,276.34,16,12,8,6,Mixta,Tráfico vehicular,Socialización,Visuales,3,3,3,4,2
1S1-0905-18,Grupo 8,S,1,65.87,345.77,16,12,8,6,Mixta,Charla de estudiantes,Socialización,Auditivos,2,3,3,3,2
1S1-0905-18,Grupo 8,S,1,76.89,245.78,16,12,8,6,Mixta,Tráfico vehicular,Socialización,Auditivos,2,3,3,3,2
1S1-0905-18,Grupo 8,S,1,89.76,234.65,16,12,8,6,Mixta,Tráfico vehicular,Esparcimiento,Visuales,2,3,3,3,2
1S1-0905-18,Grupo 8,S,1,65.36,276.34,16,12,8,6,Mixta,Tráfico vehicular,Socialización,Visuales,2,3,3,3,2
1S1-0905-18,Grupo 8,S,1,65.87,345.77,16,12,8,6,Mixta,Charla de estudiantes,Socialización,Auditivos,2,3,3,3,2
1S1-0905-18,Grupo 8,S,1,76.89,245.78,16,12,8,6,Mixta,Tráfico vehicular,Socialización,Auditivos,2,3,3,3,2
1S1-0905-18,Grupo 8,S,1,89.76,234.65,16,12,8,6,Mixta,Tráfico vehicular,Esparcimiento,Visuales,2,3,3,3,2
1S1-0905-18,Grupo 8,S,1,65.36,276.34,16,12,8,6,Mixta,Tráfico vehicular,Socialización,Visuales,2,3,3,3,2
3A1-1405-09,Grupo 1,A,1,152.68,434,29,2,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,4,3,1,1
3A1-1405-09,Grupo 1,A,1,152.68,434,29,2,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,3,2,1,2
3A1-1405-09,Grupo 1,A,1,152.68,434,29,2,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,3,1,1,2
3A1-1405-09,Grupo 1,A,1,152.68,434,29,2,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,3,1,1,1
3A1-1405-09,Grupo 1,A,1,152.68,434,29,2,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,4,2,1,2
3A2-1405-09,Grupo 1,A,2,152.46,269.12,24,2,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,3,1,1,1
3A2-1405-09,Grupo 1,A,2,152.46,269.12,24,2,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,2,2,1,1
3A2-1405-09,Grupo 1,A,2,152.46,269.12,24,2,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,1,1,1,1
3A2-1405-09,Grupo 1,A,2,152.46,269.12,24,2,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,3,1,1,1
3A2-1405-09,Grupo 1,A,2,152.46,269.12,24,2,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,3,1,2,1
9A1-1405-09,Grupo 1,A,1,132.78,147.4,26,1,15,4,Mixta,Pasillos,Estudio,Auditivos,2,4,3,5,2
9A1-1405-09,Grupo 1,A,1,132.78,147.4,26,1,15,4,Mixta,Pasillos,Estudio,Auditivos,2,4,4,5,2
9A1-1405-09,Grupo 1,A,1,132.78,147.4,26,1,15,4,Mixta,Pasillos,Estudio,Auditivos,2,3,4,5,2
9A1-1405-09,Grupo 1,A,1,132.78,147.4,26,1,15,4,Mixta,Pasillos,Estudio,Auditivos,2,4,5,5,2
9A1-1405-09,Grupo 1,A,1,132.78,147.4,26,1,15,4,Mixta,Pasillos,Estudio,Auditivos,2,3,3,5,2
9A2-1405-09,Grupo 1,A,2,129.53,18.16,24,4,15,0,Natural,Pasillos,Estudio,Auditivos,2,4,5,5,1
9A1-1405-09,Grupo 1,A,1,132.78,147.4,26,1,15,4,Mixta,Pasillos,Estudio,Auditivos,2,4,4,5,2
9A4-1405-09,Grupo 1,A,4,75.14,628.5,26,2,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,3,3,1,1
9A4-1405-09,Grupo 1,A,4,75.14,628.5,26,2,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,3,1,1,1
9A4-1405-09,Grupo 1,A,4,75.14,628.5,26,2,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,3,3,1,1
9A4-1405-09,Grupo 1,A,4,75.14,628.5,26,2,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,2,3,1,1
9A4-1405-09,Grupo 1,A,4,75.14,628.5,26,2,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,3,3,1,1
9A2-1405-09,Grupo 1,A,2,129.53,18.16,24,4,15,0,Natural,Pasillos,Estudio,Auditivos,2,4,5,5,2
9A2-1405-09,Grupo 1,A,2,129.53,18.16,24,4,15,0,Natural,Pasillos,Estudio,Auditivos,2,5,4,5,2
9A5-1405-09,Grupo 1,A,5,145.96,31.58,25,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,3,2,1,1
9A3-1405-09,Grupo 1,A,3,133.67,332,24,1,15,5,Mixta,Pasillos,Estudio,Auditivos,2,4,4,5,2
9A2-1405-09,Grupo 1,A,2,129.53,18.16,24,4,15,0,Natural,Pasillos,Estudio,Auditivos,2,4,3,5,2
9A4-1405-09,Grupo 1,A,4,75.14,628.5,26,2,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,3,2,1,1
9A3-1405-09,Grupo 1,A,3,133.67,332,24,1,15,5,Mixta,Pasillos,Estudio,Auditivos,2,4,3,4,2
9A4-1405-09,Grupo 1,A,4,75.14,628.5,26,2,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,3,3,1,2
9A4-1405-09,Grupo 1,A,4,75.14,628.5,26,2,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,3,2,1,2
9A4-1405-09,Grupo 1,A,4,75.14,628.5,26,2,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,3,3,5,2
9A4-1405-09,Grupo 1,A,4,75.14,628.5,26,2,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,3,2,5,2
3A1-1405-09,Grupo 1,A,1,152.68,434,29,2,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,3,3,1,1
3A2-1405-09,Grupo 1,A,2,152.46,269.12,24,2,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,3,3,1,1
3A1-1405-09,Grupo 1,A,1,152.68,434,29,2,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,3,3,5,2
9A3-1405-09,Grupo 1,A,3,133.67,332,24,1,15,5,Mixta,Pasillos,Estudio,Auditivos,2,4,4,5,2
9A1-1405-09,Grupo 1,A,1,132.78,147.4,26,1,15,4,Mixta,Pasillos,Estudio,Auditivos,2,2,4,3,2
9A1-1405-09,Grupo 1,A,1,132.78,147.4,26,1,15,4,Mixta,Pasillos,Estudio,Auditivos,1,4,4,4,2
9A1-1405-09,Grupo 1,A,1,132.78,147.4,26,1,15,4,Mixta,Pasillos,Estudio,Auditivos,2,3,2,4,3
9A1-1405-09,Grupo 1,A,1,132.78,147.4,26,1,15,4,Mixta,Pasillos,Estudio,Auditivos,3,4,3,3,2
9A1-1405-09,Grupo 1,A,1,132.78,147.4,26,1,15,4,Mixta,Pasillos,Estudio,Auditivos,3,5,5,5,3
9A1-1405-09,Grupo 1,A,1,132.78,147.4,26,1,15,4,Mixta,Pasillos,Estudio,Auditivos,2,4,4,3,2
3A1-1405-09,Grupo 1,A,1,152.68,434,29,2,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,4,2,4,3
3A1-1405-09,Grupo 1,A,1,152.68,434,29,2,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,3,4,4,4,1
3A1-1405-09,Grupo 1,A,1,152.68,434,29,2,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,3,2,2,2
3A1-1405-09,Grupo 1,A,1,152.68,434,29,2,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,4,1,1,2
9A4-1405-09,Grupo 1,A,4,75.14,628.5,26,2,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,3,2,3,3
9A4-1405-09,Grupo 1,A,4,75.14,628.5,26,2,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,3,2,1,3,2
9A4-1405-09,Grupo 1,A,4,75.14,628.5,26,2,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,3,4,2,3,2
9A4-1405-09,Grupo 1,A,4,75.14,628.5,26,2,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,5,3,2,2
9A4-1405-09,Grupo 1,A,4,75.14,628.5,26,2,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,4,2,1,2
9A5-1405-09,Grupo 1,A,5,145.96,31.58,25,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,4,2,2,2
9A5-1405-09,Grupo 1,A,5,145.96,31.58,25,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,4,1,1,2
9A5-1405-09,Grupo 1,A,5,145.96,31.58,25,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,3,5,1,3,2
9A5-1405-09,Grupo 1,A,5,145.96,31.58,25,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,3,4,2,3,3
9A5-1405-09,Grupo 1,A,5,145.96,31.58,25,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,5,2,3,3
2B1-1505-18,Grupo 9,B,1,155.99,180.47,23,4,0,8,Artificial,Charla de estudiantes,Alimentación,Tecnológicos,1,4,5,3,2
2B1-1505-18,Grupo 9,B,1,155.99,180.47,23,4,0,8,Artificial,Charla de estudiantes,Alimentación,Tecnológicos,2,4,4,1,2
2B1-1605-09,Grupo 9,B,1,129.57,75.63,23,2,4,14,Artificial,Pasillos,Estudio,Auditivos,2,4,2,2,2
2B1-1605-09,Grupo 9,B,1,129.57,75.63,23,2,4,14,Artificial,Pasillos,Estudio,Auditivos,1,3,3,3,1
2B1-1605-09,Grupo 9,B,1,129.57,75.63,23,2,4,14,Artificial,Pasillos,Estudio,Auditivos,3,2,2,2,3
2B1-1605-09,Grupo 9,B,1,129.57,75.63,23,2,4,14,Artificial,Pasillos,Estudio,Auditivos,2,3,1,1,2
2B1-1605-09,Grupo 9,B,1,129.57,75.63,23,2,4,14,Artificial,Pasillos,Estudio,Auditivos,2,5,4,3,2
2B1-1605-09,Grupo 9,B,1,129.57,75.63,23,2,4,14,Artificial,Pasillos,Estudio,Auditivos,2,3,2,3,2
2B1-1605-09,Grupo 9,B,1,129.57,75.63,23,2,4,14,Artificial,Pasillos,Estudio,Auditivos,1,3,3,2,2
2B1-1605-09,Grupo 9,B,1,129.57,75.63,23,2,4,14,Artificial,Pasillos,Estudio,Auditivos,2,4,3,3,2
2B1-1605-09,Grupo 9,B,1,129.57,75.63,23,2,4,14,Artificial,Pasillos,Estudio,Auditivos,3,4,3,3,1
2B1-1605-09,Grupo 9,B,1,129.57,75.63,23,2,4,14,Artificial,Pasillos,Estudio,Auditivos,2,4,3,1,2
2B1-1605-09,Grupo 9,B,1,129.57,75.63,23,2,4,14,Artificial,Pasillos,Estudio,Auditivos,3,5,4,3,3
7A3-1605-09,Grupo 9,A,3,155.56,19.25,22,5,13,0,Natural,Tráfico vehicular,Esparcimiento,Auditivos,2,5,2,4,2
7A3-1605-09,Grupo 9,A,3,155.56,19.25,22,5,13,0,Natural,Tráfico vehicular,Esparcimiento,Auditivos,2,3,3,3,2
7A3-1605-09,Grupo 9,A,3,155.56,19.25,22,5,13,0,Natural,Tráfico vehicular,Esparcimiento,Auditivos,2,3,4,5,3
7A3-1605-09,Grupo 9,A,3,155.56,19.25,22,5,13,0,Natural,Tráfico vehicular,Esparcimiento,Auditivos,1,5,4,3,2
7A3-1605-09,Grupo 9,A,3,155.56,19.25,22,5,13,0,Natural,Tráfico vehicular,Esparcimiento,Auditivos,1,3,2,1,2
7A3-1605-09,Grupo 9,A,3,155.56,19.25,22,5,13,0,Natural,Tráfico vehicular,Esparcimiento,Auditivos,2,3,2,3,2
7A3-1605-09,Grupo 9,A,3,155.56,19.25,22,5,13,0,Natural,Tráfico vehicular,Esparcimiento,Auditivos,3,2,2,3,3
7A3-1605-09,Grupo 9,A,3,155.56,19.25,22,5,13,0,Natural,Tráfico vehicular,Esparcimiento,Auditivos,2,4,3,4,2
7A3-1605-09,Grupo 9,A,3,155.56,19.25,22,5,13,0,Natural,Tráfico vehicular,Esparcimiento,Auditivos,2,5,5,4,2
7A3-1605-09,Grupo 9,A,3,155.56,19.25,22,5,13,0,Natural,Tráfico vehicular,Esparcimiento,Auditivos,2,5,3,4,2
7A3-1605-09,Grupo 9,A,3,155.56,19.25,22,5,13,0,Natural,Tráfico vehicular,Esparcimiento,Auditivos,3,3,4,3,2
7A3-1605-09,Grupo 9,A,3,155.56,19.25,22,5,13,0,Natural,Tráfico vehicular,Esparcimiento,Auditivos,2,3,2,1,1
9A3-1605-09,Grupo 1,A,3,133.93,41.13,25,1,17,0,Natural,Tráfico vehicular,Estudio,Auditivos,2,4,5,5,1
2B1-1605-09,Grupo 9,B,1,129.57,75.63,23,2,4,14,Artificial,Pasillos,Estudio,Auditivos,3,3,4,5,2
9A2-1605-09,Grupo 1,A,2,130.48,29.49,24,1,15,0,Natural,Pasillos,Estudio,Auditivos,2,5,4,5,1
9A1-1605-09,Grupo 1,A,1,135.02,39.9,24,1,15,0,Natural,Tráfico vehicular,Estudio,Auditivos,2,5,5,5,1
7A1-1605-13,Grupo 9,A,1,157.42,15.1,22,3,3,2,Natural,Tráfico vehicular,Tránsito,Auditivos,2,4,4,3,2
9A4-1605-09,Grupo 1,A,4,144.35,413.46,23,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,3,3,1,1
3A1-1605-09,Grupo 1,A,1,149.03,347.52,23,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,3,1,1,1
7A1-1605-13,Grupo 9,A,1,157.42,15.1,22,3,3,2,Natural,Tráfico vehicular,Tránsito,Auditivos,3,5,4,2,2
7A1-1605-13,Grupo 9,A,1,157.42,15.1,22,3,3,2,Natural,Tráfico vehicular,Tránsito,Auditivos,2,4,4,3,2
3A1-1605-09,Grupo 1,A,1,149.03,347.52,23,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,4,2,1,1
3A1-1605-09,Grupo 1,A,1,149.03,347.52,23,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,2,2,3,2
9A4-1605-09,Grupo 1,A,4,144.35,413.46,23,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,4,2,1,1
3A1-1605-09,Grupo 1,A,1,149.03,347.52,23,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,3,3,3,1
3A1-1605-09,Grupo 1,A,1,149.03,347.52,23,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,4,2,1,1
9A4-1605-09,Grupo 1,A,4,144.35,413.46,23,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,4,2,1,1
3A1-1605-09,Grupo 1,A,1,149.03,347.52,23,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,2,1,1,1
9A4-1605-09,Grupo 1,A,4,144.35,413.46,23,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,4,2,1,1
3A1-1605-09,Grupo 1,A,1,149.03,347.52,23,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,1,2,1,1
9A4-1605-09,Grupo 1,A,4,144.35,413.46,23,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,4,1,1,1
3A1-1605-09,Grupo 1,A,1,149.03,347.52,23,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,2,2,1,1
9A4-1605-09,Grupo 1,A,4,144.35,413.46,23,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,4,1,1,1
3A1-1605-09,Grupo 1,A,1,149.03,347.52,23,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,2,2,1,1
3A1-1605-09,Grupo 1,A,1,149.03,347.52,23,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,2,2,1,1
9A4-1605-09,Grupo 1,A,4,144.35,413.46,23,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,1,1,1,1
3A1-1605-09,Grupo 1,A,1,149.03,347.52,23,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,2,2,1,1
9A4-1605-09,Grupo 1,A,4,144.35,413.46,23,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,4,1,1,1
3A1-1605-09,Grupo 1,A,1,149.03,347.52,23,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,2,2,2,1
9A4-1605-09,Grupo 1,A,4,144.35,413.46,23,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,4,1,1,1
9A4-1605-09,Grupo 1,A,4,144.35,413.46,23,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,4,2,1,1
9A3-1605-09,Grupo 1,A,3,133.93,41.13,25,1,17,0,Natural,Tráfico vehicular,Estudio,Auditivos,2,4,5,5,2
9A1-1605-09,Grupo 1,A,1,135.02,39.9,24,1,15,0,Natural,Tráfico vehicular,Estudio,Auditivos,2,5,5,5,1
9A2-1605-09,Grupo 1,A,2,130.48,29.49,24,1,15,0,Natural,Pasillos,Estudio,Auditivos,1,5,4,5,1
9A4-1605-09,Grupo 1,A,4,144.35,413.46,23,1,0,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,1,2,1,1
